"X","Rank","PreviousRank","Gross","Change","Theaters","PerTheater","TotalGross","Days","Title","Studio","date","Lifetime.Gross"
"576",575,"2",2,1.02973,"-73%","4,124",250,256.392782,18,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-07",296623634
"577",576,"2",2,1.076293,"+5%","4,124",261,257.469075,19,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-08",296623634
"578",577,"2",2,0.905831,"-16%","4,124",220,258.374906,20,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-09",296623634
"579",578,"2",2,0.985677,"+9%","4,124",239,259.360583,21,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-10",296623634
"580",579,"4",2,2.440591,"+148%","3,635",671,261.801174,22,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-11",296623634
"581",580,"4",4,3.438395,"+41%","3,635",946,265.239569,23,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-12",296623634
"582",581,"3",4,2.081408,"-39%","3,635",573,267.320977,24,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-13",296623634
"583",582,"4",3,0.703152,"-66%","3,635",193,268.024129,25,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-14",296623634
"584",583,"5",4,0.73689,"+5%","3,635",203,268.761019,26,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-15",296623634
"585",584,"5",5,0.708427,"-4%","3,635",195,269.469446,27,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-16",296623634
"586",585,"5",5,0.721275,"+2%","3,635",198,270.190721,28,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-17",296623634
"587",586,"5",5,1.387458,"+92%","3,035",457,271.578179,29,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-18",296623634
"588",587,"5",5,1.641835,"+18%","3,035",541,273.220014,30,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-19",296623634
"589",588,"5",5,1.378305,"-16%","3,035",454,274.598319,31,"The Twilight Saga: New Moon","Summit Entertainment","2009-12-20",296623634
"590",589,"2",NA,5.04504," ","3,003",1680,5.04504,1,"Green Zone","Universal","2010-03-12",35053660
"591",590,"2",2,5.67567,"+13%","3,003",1890,10.72071,2,"Green Zone","Universal","2010-03-13",35053660
"592",591,"2",2,3.588585,"-37%","3,003",1195,14.309295,3,"Green Zone","Universal","2010-03-14",35053660
"593",592,"2",2,1.23123,"-66%","3,003",410,15.540525,4,"Green Zone","Universal","2010-03-15",35053660
"594",593,"2",2,1.276505,"+4%","3,003",425,16.81703,5,"Green Zone","Universal","2010-03-16",35053660
"595",594,"2",2,0.946025,"-26%","3,003",315,17.763055,6,"Green Zone","Universal","2010-03-17",35053660
"596",595,"3",2,0.975975,"+3%","3,003",325,18.73903,7,"Green Zone","Universal","2010-03-18",35053660
"597",596,"6",3,1.81742,"+86%","3,004",605,20.55645,8,"Green Zone","Universal","2010-03-19",35053660
"598",597,"4",6,2.628465,"+45%","3,004",875,23.184915,9,"Green Zone","Universal","2010-03-20",35053660
"599",598,"4",4,1.66722,"-37%","3,004",555,24.852135,10,"Green Zone","Universal","2010-03-21",35053660
"600",599,"6",4,0.57076,"-66%","3,004",190,25.422895,11,"Green Zone","Universal","2010-03-22",35053660
"601",600,"4",6,0.630425,"+10%","3,004",210,26.05332,12,"Green Zone","Universal","2010-03-23",35053660
"602",601,"5",4,0.5257,"-17%","3,004",175,26.57902,13,"Green Zone","Universal","2010-03-24",35053660
"603",602,"5",5,0.511505,"-3%","3,004",170,27.090525,14,"Green Zone","Universal","2010-03-25",35053660
"604",603,"7",5,1.01278,"+98%","2,564",395,28.103305,15,"Green Zone","Universal","2010-03-26",35053660
"605",604,"6",7,1.42302,"+41%","2,564",555,29.526325,16,"Green Zone","Universal","2010-03-27",35053660
"606",605,"6",6,0.94868,"-33%","2,564",370,30.475005,17,"Green Zone","Universal","2010-03-28",35053660
"607",606,"7",6,0.35896,"-62%","2,564",140,30.833965,18,"Green Zone","Universal","2010-03-29",35053660
"608",607,"7",7,0.384425,"+7%","2,564",150,31.21839,19,"Green Zone","Universal","2010-03-30",35053660
"609",608,"8",7,0.33108,"-14%","2,136",155,31.54947,20,"Green Zone","Universal","2010-03-31",35053660
"610",609,"10",8,0.320555,"-3%","2,136",150,31.870025,21,"Green Zone","Universal","2010-04-01",35053660
"611",610,"11",10,0.434885,"+36%","1,242",350,32.30491,22,"Green Zone","Universal","2010-04-02",35053660
"612",611,"11",11,0.47817,"+10%","1,242",385,32.78308,23,"Green Zone","Universal","2010-04-03",35053660
"613",612,"11",11,0.33534,"-30%","1,242",270,33.11842,24,"Green Zone","Universal","2010-04-04",35053660
"614",613,"12",11,0.149225,"-56%","1,242",120,33.267645,25,"Green Zone","Universal","2010-04-05",35053660
"615",614,"11",12,0.14283,"-4%","1,242",115,33.410475,26,"Green Zone","Universal","2010-04-06",35053660
"616",615,"11",11,0.136505,"-4%","1,242",110,33.54698,27,"Green Zone","Universal","2010-04-07",35053660
"617",616,"11",11,0.136885,"n/c","1,242",110,33.683865,28,"Green Zone","Universal","2010-04-08",35053660
"618",617,"-",11,0.16578,"+21%","614",270,33.849645,29,"Green Zone","Universal","2010-04-09",35053660
"619",618,"-",NA,0.23025,"+39%","614",375,34.079895,30,"Green Zone","Universal","2010-04-10",35053660
"620",619,"-",NA,0.13815,"-40%","614",225,34.218045,31,"Green Zone","Universal","2010-04-11",35053660
"621",620,"1",NA,68.53384," ","4,416",15519,68.53384,1,"The Twilight Saga: Eclipse","Summit Entertainment","2010-06-30",300531751
"622",621,"1",1,24.211138,"-65%","4,416",5483,92.744978,2,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-01",300531751
"623",622,"1",1,28.153316,"+16%","4,468",6301,120.898294,3,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-02",300531751
"624",623,"1",1,23.420629,"-17%","4,468",5242,144.318923,4,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-03",300531751
"625",624,"1",1,13.258246,"-43%","4,468",2967,157.577169,5,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-04",300531751
"626",625,"1",1,18.805051,"+42%","4,468",4209,176.38222,6,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-05",300531751
"627",626,"1",1,10.567862,"-44%","4,468",2365,186.950082,7,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-06",300531751
"628",627,"1",1,8.781208,"-17%","4,468",1965,195.73129,8,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-07",300531751
"629",628,"1",1,7.931087,"-10%","4,468",1775,203.662377,9,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-08",300531751
"630",629,"2",1,11.06864,"+40%","4,468",2477,214.731017,10,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-09",300531751
"631",630,"2",2,12.288703,"+11%","4,468",2750,227.01972,11,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-10",300531751
"632",631,"2",2,8.351095,"-32%","4,468",1869,235.370815,12,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-11",300531751
"633",632,"2",2,4.328214,"-48%","4,468",969,239.699029,13,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-12",300531751
"634",633,"2",2,4.510548,"+4%","4,468",1010,244.209577,14,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-13",300531751
"635",634,"3",2,3.722137,"-17%","4,468",833,247.931714,15,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-14",300531751
"636",635,"2",3,3.439703,"-8%","4,468",770,251.371417,16,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-15",300531751
"637",636,"4",2,4.463845,"+30%","4,001",1116,255.835262,17,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-16",300531751
"638",637,"4",4,5.134441,"+15%","4,001",1283,260.969703,18,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-17",300531751
"639",638,"4",4,3.822194,"-26%","4,001",955,264.791897,19,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-18",300531751
"640",639,"4",4,2.036463,"-47%","4,001",509,266.82836,20,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-19",300531751
"641",640,"4",4,2.088612,"+3%","4,001",522,268.916972,21,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-20",300531751
"642",641,"4",4,1.835913,"-12%","4,001",459,270.752885,22,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-21",300531751
"643",642,"4",4,1.888207,"+3%","4,001",472,272.641092,23,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-22",300531751
"644",643,"8",4,2.352457,"+25%","3,121",754,274.993549,24,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-23",300531751
"645",644,"8",8,2.760065,"+17%","3,121",884,277.753614,25,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-24",300531751
"646",645,"6",8,2.073648,"-25%","3,121",664,279.827262,26,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-25",300531751
"647",646,"7",6,1.08262,"-48%","3,121",347,280.909882,27,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-26",300531751
"648",647,"7",7,1.153384,"+7%","3,121",370,282.063266,28,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-27",300531751
"649",648,"7",7,1.063719,"-8%","3,121",341,283.126985,29,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-28",300531751
"650",649,"7",7,1.057969,"-1%","3,121",339,284.184954,30,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-29",300531751
"651",650,"10",7,1.281786,"+21%","2,334",549,285.46674,31,"The Twilight Saga: Eclipse","Summit Entertainment","2010-07-30",300531751
"652",651,"1",NA,61.68455," ","4,125",14954,61.68455,1,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-19",NA
"653",652,"1",1,38.226254,"-38%","4,125",9267,99.910804,2,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-20",NA
"654",653,"1",1,25.106568,"-34%","4,125",6086,125.017372,3,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-21",NA
"655",654,"1",1,8.78546,"-65%","4,125",2130,133.802832,4,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-22",NA
"656",655,"1",1,10.264353,"+17%","4,125",2488,144.067185,5,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-23",NA
"657",656,"1",1,14.425863,"+41%","4,125",3497,158.493048,6,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-24",NA
"658",657,"1",1,11.47598,"-20%","4,125",2782,169.969028,7,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-25",NA
"659",658,"1",1,20.832651,"+82%","4,125",5050,190.801679,8,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-26",NA
"660",659,"1",1,18.72894,"-10%","4,125",4540,209.530619,9,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-27",NA
"661",660,"2",1,9.52551,"-49%","4,125",2309,219.056129,10,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-28",NA
"662",661,"1",2,2.339162,"-75%","4,125",567,221.395291,11,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-29",NA
"663",662,"1",1,2.278481,"-3%","4,125",552,223.673772,12,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-11-30",NA
"664",663,"1",1,1.935386,"-15%","4,125",469,225.609158,13,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-01",NA
"665",664,"1",1,1.891483,"-2%","4,125",459,227.500641,14,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-02",NA
"666",665,"2",1,4.801767,"+154%","4,125",1164,232.302408,15,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-03",NA
"667",666,"2",2,7.446074,"+55%","4,125",1805,239.748482,16,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-04",NA
"668",667,"2",2,4.770634,"-36%","4,125",1157,244.519116,17,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-05",NA
"669",668,"1",2,1.138366,"-76%","4,125",276,245.657482,18,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-06",NA
"670",669,"1",1,1.279219,"+12%","4,125",310,246.936701,19,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-07",NA
"671",670,"1",1,1.129638,"-12%","4,125",274,248.066339,20,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-08",NA
"672",671,"1",1,1.122066,"-1%","4,125",272,249.188405,21,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-09",NA
"673",672,"4",1,2.39734,"+114%","3,577",670,251.585745,22,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-10",NA
"674",673,"4",4,3.751487,"+56%","3,577",1049,255.337232,23,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-11",NA
"675",674,"4",4,2.335489,"-38%","3,577",653,257.672721,24,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-12",NA
"676",675,"4",4,0.721128,"-69%","3,577",202,258.393849,25,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-13",NA
"677",676,"4",4,0.803098,"+11%","3,577",225,259.196947,26,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-14",NA
"678",677,"4",4,0.727307,"-9%","3,577",203,259.924254,27,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-15",NA
"679",678,"4",4,0.777003,"+7%","3,577",217,260.701257,28,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-16",NA
"680",679,"9",4,1.320555,"+70%","2,860",462,262.021812,29,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-17",NA
"681",680,"9",9,2.080471,"+58%","2,860",727,264.102283,30,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-18",NA
"682",681,"9",9,1.621335,"-22%","2,860",567,265.723618,31,"Harry Potter and the Deathly Hallows Part I","Warner Bros.","2010-12-19",NA
"683",682,"1",2,37.725329,"+586%","4,011",9405,43.225329,1,"Transformers: Dark of the Moon","Paramount Pictures","2011-06-29",352390543
"684",683,"1",1,21.540018,"-43%","4,011",5370,64.765347,2,"Transformers: Dark of the Moon","Paramount Pictures","2011-06-30",352390543
"685",684,"1",1,32.988883,"+53%","4,088",8070,97.75423,3,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-01",352390543
"686",685,"1",1,34.487884,"+5%","4,088",8436,132.242114,4,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-02",352390543
"687",686,"1",1,30.376098,"-12%","4,088",7431,162.618212,5,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-03",352390543
"688",687,"1",1,18.033185,"-41%","4,088",4411,180.651397,6,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-04",352390543
"689",688,"1",1,13.437461,"-25%","4,088",3287,194.088858,7,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-05",352390543
"690",689,"1",1,10.332429,"-23%","4,088",2528,204.421287,8,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-06",352390543
"691",690,"1",1,9.554137,"-8%","4,088",2337,213.975424,9,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-07",352390543
"692",691,"1",1,14.842714,"+55%","4,107",3614,228.818138,10,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-08",352390543
"693",692,"1",1,18.326865,"+23%","4,107",4462,247.145003,11,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-09",352390543
"694",693,"1",1,13.933697,"-24%","4,107",3393,261.0787,12,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-10",352390543
"695",694,"1",1,5.865438,"-58%","4,107",1428,266.944138,13,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-11",352390543
"696",695,"1",1,6.065103,"+3%","4,107",1477,273.009241,14,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-12",352390543
"697",696,"1",1,4.624283,"-24%","4,107",1126,277.633524,15,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-13",352390543
"698",697,"1",1,3.916728,"-15%","4,107",954,281.550252,16,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-14",352390543
"699",698,"2",1,6.314787,"+61%","3,917",1612,287.865039,17,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-15",352390543
"700",699,"1",NA,91.071119," ","4,375",20816,91.071119,1,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-15",NA
"701",700,"1",1,42.414346,"-53%","4,375",9695,133.485465,2,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-16",NA
"702",701,"2",2,8.622714,"+37%","3,917",2201,296.487753,18,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-16",352390543
"703",702,"1",1,35.703962,"-16%","4,375",8161,169.189427,3,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-17",NA
"704",703,"2",2,6.391044,"-26%","3,917",1632,302.878797,19,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-17",352390543
"705",704,"2",2,2.83907,"-56%","3,917",725,305.717867,20,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-18",352390543
"706",705,"1",1,18.043081,"-49%","4,375",4124,187.232508,4,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-18",NA
"707",706,"1",1,15.388166,"-15%","4,375",3517,202.620674,5,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-19",NA
"708",707,"2",2,3.058004,"+8%","3,917",781,308.775871,21,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-19",352390543
"709",708,"1",1,12.267217,"-20%","4,375",2804,214.887891,6,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-20",NA
"710",709,"3",2,2.463508,"-19%","3,917",629,311.239379,22,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-20",352390543
"711",710,"2",3,2.550071,"+4%","3,917",651,313.78945,23,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-21",352390543
"712",711,"1",1,11.229178,"-8%","4,375",2567,226.117069,7,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-21",NA
"713",712,"2",1,14.554115,"+30%","4,375",3327,240.671184,8,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-22",NA
"714",713,"5",2,3.579714,"+40%","3,375",1061,317.369164,24,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-22",352390543
"715",714,"2",2,18.263532,"+25%","4,375",4175,258.934716,9,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-23",NA
"716",715,"4",5,4.839708,"+35%","3,375",1434,322.208872,25,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-23",352390543
"717",716,"2",2,14.604565,"-20%","4,375",3338,273.539281,10,"Harry Potter and the Deathly Hallows Part II","Warner Bros.","2011-07-24",NA
"718",717,"4",4,3.632313,"-25%","3,375",1076,325.841185,26,"Transformers: Dark of the Moon","Paramount Pictures","2011-07-24",352390543
